"Source","Target","Type","Weight","CountEither","CountBoth"
3900,3990,"Directed",0.761764705882353,340,259
3911,3990,"Directed",0.00210526315789474,475,1
3910,3990,"Directed",0.869009584664537,313,272
3920,3990,"Directed",0.924590163934426,305,282
3861,3990,"Directed",0.527027027027027,296,156
3860,3990,"Directed",0.153333333333333,600,92
3971,3990,"Undirected",0.0823754789272031,522,43
3970,3990,"Undirected",0.758513931888545,323,245
3891,3990,"Directed",0.0670498084291188,522,35
3890,3990,"Directed",0.759375,320,243
3931,3990,"Directed",0.451178451178451,297,134
3930,3990,"Directed",0.202020202020202,594,120
3871,3990,"Directed",0.0665188470066519,451,30
3870,3990,"Directed",0.671511627906977,344,231
3981,3990,"Undirected",0.0553435114503817,524,29
3980,3990,"Undirected",0.78816199376947,321,253
